2023-05-09 22:41:21,772 [Worker-28: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: hubo.burger:hbweb:0.0.1-SNAPSHOT @ C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb\pom.xml.
2023-05-09 22:41:22,147 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-05-09 22:41:22,147 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-05-09 22:41:22,150 [Worker-28: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\carlo\Documents\GitHub\DI_DAM2\hbwebrepos\hbweb\src\test\resources
2023-05-09 22:49:42,318 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149 [345])
2023-05-09 22:49:42,328 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149
2023-05-09 22:49:42,328 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\aether-connector-okhttp-0.17.8.jar
2023-05-09 22:49:42,328 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\commons-cli-1.4.jar
2023-05-09 22:49:42,328 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\commons-io-2.6.jar
2023-05-09 22:49:42,328 [Worker-29: Launching Executing clean in C__Users_carlo_Documents_GitHub_DI_DAM2_hbwebrepos_hbweb] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\STS Spring Boot\sts-4.17.2.RELEASE\plugins\org.eclipse.m2e.maven.runtime_3.8.604.20221130-2149\jars\commons-lang3-3.8.1.jar
